inst,bag,case,label,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128,feat129,feat130,feat131,feat132,feat133,feat134,feat135,feat136,feat137,feat138,feat139,feat140,feat141,feat142,feat143,feat144,feat145,feat146,feat147,feat148,feat149,feat150,feat151,feat152,feat153,feat154,feat155,feat156,feat157,feat158,feat159,feat160,feat161,feat162,feat163,feat164,feat165,feat166,feat167,feat168,feat169,feat170,feat171,feat172,feat173,feat174,feat175,feat176,feat177,feat178,feat179,feat180,feat181,feat182,feat183,feat184,feat185,feat186,feat187,feat188,feat189,feat190,feat191,feat192,feat193,feat194,feat195,feat196,feat197,feat198,feat199,feat200,feat201,feat202,feat203,feat204,feat205,feat206,feat207,feat208,feat209,feat210,feat211,feat212,feat213,feat214,feat215,feat216,feat217,feat218,feat219,feat220,feat221,feat222,feat223,feat224,feat225,feat226,feat227,feat228,feat229,feat230,feat231,feat232,feat233,feat234,feat235,feat236,feat237,feat238,feat239,feat240,feat241,feat242,feat243,feat244,feat245,feat246,feat247,feat248,feat249,feat250,feat251,feat252,feat253,feat254,feat255,feat256,feat257,feat258,feat259,feat260,feat261,feat262,feat263,feat264,feat265,feat266,feat267,feat268,feat269,feat270,feat271,feat272,feat273,feat274,feat275,feat276,feat277,feat278,feat279,feat280,feat281,feat282,feat283,feat284,feat285,feat286,feat287,feat288,feat289,feat290,feat291,feat292,feat293,feat294,feat295,feat296,feat297,feat298,feat299,feat300,feat301,feat302,feat303,feat304,feat305,feat306,feat307,feat308,feat309,feat310,feat311,feat312,feat313,feat314,feat315
25_S_5_3.jpeg,15,15,CTR,0.78877,0.23453,0.026178,93364,5835.2,99.5,0.21576,0.79812,0.26151,0.89418,0.63225,0.94005,0.016613,63197,5266.4,180,0.15707,0.74494,0.4143,0.92205,0.46755,0.32606,58.762,4016,191.24,3,0.42413,0.86767,0.10691,0.81715,161.36,266.09,405.5,68.074,153.68,302.02,19.406,167.43,277.11,405.97,86.293,211.97,322.6,14.349,192.58,293.8,432.4,99.244,226.83,313.93,33.043,162220,12,16,21,31066,13449,19266,20,13,6,4.3322,14.571,4,14.318,2389.7,178,21410,2241.5,10.5,11820,6483,5860,4574,3663,3135,3038,2488,2335,1851,1700,1546,1584,1232,1238,1175,1135,1033,1032,900,918,873,767,626,512,416,384,363,313,276,216,148,104,42,1,0,0,0,0,0,8429,7714,5655,5218,6707,4692,5273,5000,4324,4206,3473,3730,3553,2961,2661,2347,2310,2021,1734,1501,1514,1195,1069,1051,984,903,702,591,563,469,399,302,253,193,113,66,25,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1142,941,591,482,448,229,136,45,2,0,0,0,0,0,0,0,0,0,0,0,4681,10208,15063,19413,23538,27540,31593,30122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68824,0.53772,0.72633,0.082083,0.093996,0.073365,0.86259,0.79812,0.87695,0.0632,0.072642,0.060452,0.57538,0.53418,0.67558,0.16423,0.16183,0.13328,1898,1261,393,464,0,0,0,0,0,0,0,18133,30599,35006,10177,0,0,0,0,0,0,0,10274,31009,19551,3457,0,0,0,0,0,0,0,318,449,109,262,321,25,14,13,714,1019,135,127,159,3,0,7,81,114,46,100,67.609,75.404,85.244,116.56,124.88,129.93,134.58,139.64,166.78,197.4,34.11,52.414,71.376,91.404,110.69,133.4,154.4,180.05,191.7,197.4,80.926,102.36,117.91,132.21,145.17,155.98,165.65,174.4,183.4,197.4
25_S_5_4.jpeg,15,15,CTR,0.74157,0.36915,0.04431,155210,2217.2,181.5,0.23471,0.78031,0.26009,0.88637,0.6384,0.55156,0.12693,188710,4288.8,164,0.16042,0.81012,0.31628,0.92055,0.45214,0.48625,74.268,15885,283.66,156,0.33539,0.88193,0.1347,0.84603,216.84,384.63,596.08,116.85,292.84,474.13,17.705,277.41,406.57,646.82,66.913,319.49,513.48,13.862,236.69,392.67,613.6,103.2,305.54,423,37.52,364380,44,70,56,108910,44555,37069,20,49,28,4.3133,14.497,4,14.142,2222.6,170,83569,1591.2,5.5,41662,22903,20034,16008,12766,10808,10087,7995,7520,6047,5573,4657,4459,3461,3220,2751,2296,1905,1750,1421,1022,769,596,478,267,66,10,0,0,0,0,0,0,0,0,0,0,0,0,0,26587,22277,14776,12586,14392,8891,8962,7730,6124,5413,4299,4510,4065,3242,2629,2163,1925,1496,1192,856,737,503,391,329,263,226,170,136,131,101,100,73,61,44,26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4093,3519,2318,1913,1809,944,669,373,162,62,18,5,0,0,0,0,0,0,0,0,3619,9177,14516,19868,24934,29807,34172,38464,42776,47123,51155,48728,0,0,0,0,0,0,0,0,0,0,0,0,0.69954,0.5564,0.73569,0.084677,0.095125,0.074348,0.88159,0.82727,0.89512,0.067182,0.081308,0.063257,0.53659,0.47487,0.63879,0.15822,0.14991,0.12786,1670,4670,5754,3477,314,0,0,0,0,0,0,3354,24487,69477,54032,6071,0,0,0,0,0,0,26373,65055,75426,22774,1441,0,0,0,0,0,0,1526,1100,888,1082,934,537,10,724,312,612,112,61,177,986,541,1981,1884,1628,164,626,75.96,125.31,146.23,165.37,194.19,220.45,241.85,255.99,271.82,298.28,70.228,103.54,129.22,154.28,180.82,203.13,225.28,248.19,275.96,298.28,135.84,169.01,193.9,215.83,234.78,250.12,263.51,275.26,286.55,298.28
25_S_5_5.jpeg,15,15,CTR,0.75569,0.31777,0.047466,127440,838.45,178,0.23756,0.76703,0.25471,0.88356,0.65014,0.56352,0.029615,253500,7681.9,158,0.17502,0.7757,0.3393,0.9149,0.43875,0.51219,68.623,16948,245.62,35,0.38863,0.88157,0.11648,0.83356,265.14,419.1,644.65,96.678,346.78,474.78,14.426,276.7,422.17,661.75,95.65,360.23,515.51,14.565,295.05,430.3,676.68,88.303,342.66,516.41,39.64,404630,33,152,69,168470,60292,28945,20,38,52,4.4134,14.295,4,14,4433.3,181.5,146990,1159.5,36,60755,35754,33315,26059,19569,15542,13565,10457,9346,7219,6149,4729,4300,3096,2560,1934,1394,804,529,294,189,93,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36894,27859,15933,11786,11336,6094,5502,4338,3013,2448,1667,1433,1034,618,426,319,297,234,183,151,145,103,92,80,76,62,48,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4447,3779,2445,1992,1846,966,709,443,221,89,11,0,0,0,0,0,0,0,0,0,5112,10832,16028,20365,24692,28979,33203,37444,41512,45569,49608,53799,37420,0,0,0,0,0,0,0,0,0,0,0,0.73195,0.60501,0.76499,0.081641,0.091725,0.07323,0.90725,0.86161,0.91539,0.08192,0.10212,0.078018,0.57777,0.53505,0.68045,0.16561,0.16373,0.13826,135,2893,7118,5310,1492,0,0,0,0,0,0,4710,25503,58260,33982,9758,0,0,0,0,0,0,26552,65816,80978,73046,9075,0,0,0,0,0,0,87,941,887,1,1638,704,1281,3117,1784,1639,1096,775,14,96,35,197,122,591,1137,806,110.63,148.98,173.89,193.58,216.38,236.41,261.38,276.43,294.59,317.63,74.596,109.95,142.28,170.63,200.4,230.63,255.06,277.4,297.42,317.63,136.17,177.57,201.3,220.39,236.09,254.84,272.75,290.47,305.17,317.63
25_S_5_6.jpeg,15,15,CTR,0.63722,0.5942,0.012624,35311,2716.2,795,0.30051,0.79032,0.2119,0.85803,0.63774,0.59702,0.034145,32482,2498.6,139,0.18471,0.81588,0.27992,0.91012,0.47744,0.45865,74.857,1781,254.43,149,0.44283,0.8917,0.098592,0.81085,111.89,178.35,276.57,47.636,136.43,192.32,18.056,118.33,183.68,284.01,53.608,141.1,245.36,12.133,134.87,193.25,295.51,46.179,163.29,206.8,78.207,70665,13,13,7,29374,3465,52,20,13,13,3.7962,12.936,3.1623,12.53,2259.5,139,24919,266.54,35,13165,6643,5003,3214,1943,1303,926,431,168,65,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8102,6431,4088,3298,3601,2204,2131,1752,1257,943,627,531,353,197,131,81,46,31,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,445,282,229,200,76,37,7,0,0,0,0,0,0,0,0,0,0,0,0,6538,11527,15584,19729,17201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72137,0.58727,0.75548,0.098397,0.10977,0.088438,0.87203,0.8186,0.88999,0.077465,0.099117,0.076331,0.49912,0.4561,0.61472,0.19987,0.17727,0.15382,557,1049,175,0,0,0,0,0,0,0,0,13310,19395,3130,0,0,0,0,0,0,0,0,13702,18573,774,0,0,0,0,0,0,0,0,283,149,0,122,53,136,82,0,0,0,0,89,141,109,0,373,244,0,0,0,66.226,80.126,88.373,94.448,99.533,102.58,105.38,108.23,112.93,119.93,26.182,39.337,54.934,68.541,80.326,89.934,100.93,109.75,115.55,119.93,29.868,47.252,57.428,67.934,77.105,86.496,94.363,101.7,109.62,119.93
25_S_5_7.jpeg,15,15,CTR,0.74125,0.34966,0.024094,150620,4070.9,270,0.3138,0.76558,0.19102,0.84974,0.65464,0.55231,0.11169,52729,1757.6,105.5,0.1839,0.82337,0.26808,0.90912,0.64408,0.25953,62.143,5124,183,187,0.46043,0.89267,0.096735,0.80571,177.25,299.18,469.4,75.359,178.62,372.9,19.068,200.92,311.33,507.89,67.38,254.38,409.8,11.66,217.58,318.54,521.04,62.352,274.56,382.63,46.997,211730,30,37,28,46745,5592,1015,20,30,19,3.6397,13.735,3,13.038,1558.2,105.5,33631,294.32,24,21797,11010,7784,4438,2530,1701,1329,825,640,468,365,242,153,61,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16803,15226,10600,9144,10787,7143,7563,6793,5613,5225,4273,4572,4408,3717,3485,3163,3315,3090,2778,2497,2562,2003,1817,1762,1710,1476,1112,929,896,745,695,564,514,490,381,396,360,351,302,245,244,209,196,164,144,144,130,123,112,112,96,82,68,48,35,14,2,0,0,0,1563,1310,855,652,462,181,73,25,3,0,0,0,0,0,0,0,0,0,0,0,8104,15021,20022,24581,28997,33046,37179,41498,3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68577,0.53603,0.72439,0.097891,0.10677,0.087878,0.86119,0.80154,0.87872,0.071967,0.087115,0.070032,0.45788,0.41424,0.58446,0.18803,0.188,0.16388,622,1906,1967,629,0,0,0,0,0,0,0,20517,59699,60268,10944,0,0,0,0,0,0,0,10258,27391,16563,963,0,0,0,0,0,0,0,0,112,639,1148,8,264,0,468,480,440,1,657,25,0,150,148,0,100,145,339,53.084,85.955,95.208,124.61,133.79,160.19,169.16,182.57,197.4,203.04,33.252,53.655,79.136,101.86,124.06,148.1,167.27,184.12,195.8,203.04,58.7,82.611,103.76,120.88,136.04,150.23,163.73,176.53,189.18,203.04
26_S_5_0.jpeg,16,16,CTR,0.78417,0.27806,0.042759,258390,1520,191,0.23443,0.79157,0.24183,0.88564,0.69108,0.32155,0.22355,273060,16063,94,0.074476,0.82609,0.63642,0.96306,0.23001,0.70844,75.711,58635,297.64,37,0.23616,0.8294,0.24216,0.88538,311.28,506.37,796.26,129.86,420.16,590.35,15.203,270.77,491.67,759.23,165.8,373.07,580.38,15.151,290.78,496.53,773.95,147.8,377.69,625.97,29.992,595470,17,170,197,229090,40826,6370,20,17,101,4.0829,13.801,3.6056,13.153,13476,94,227320,404.22,29,90855,52698,43882,29193,18398,12249,9133,6424,5036,3244,2277,1287,860,447,200,72,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39298,29866,17344,14094,16100,9952,10419,9429,7906,7386,6195,6925,6891,5892,5474,5260,5476,5019,4625,4226,4676,3765,3638,3791,3842,3586,2963,2783,2946,2338,2315,1738,1548,1244,829,743,567,547,331,182,109,36,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14787,12752,8546,7315,6642,3551,2559,1472,578,272,98,51,10,2,0,0,0,0,0,0,5826,10762,15070,19303,23508,27713,31930,36133,40329,44567,48781,53755,58929,63217,67469,48110,0,0,0,0,0,0,0,0,0.71454,0.58061,0.74827,0.087751,0.098953,0.077329,0.92076,0.88639,0.93141,0.04876,0.065115,0.048266,0.57401,0.48907,0.65926,0.10199,0.10428,0.089552,4918,15036,18908,10677,7350,1746,0,0,0,0,0,10575,31589,63352,138190,17511,1087,0,0,0,0,0,15904,47587,74808,60348,71529,4355,0,0,0,0,0,2328,4781,7340,4330,3247,2641,2182,3304,3192,1858,2602,1126,2055,1031,2887,2840,2530,2795,3877,1689,79.544,133.95,161.89,189.25,226.77,266.86,308.5,339.97,366.04,393.2,108.74,159.23,202.64,238.09,278.99,315.29,345.65,366.19,382.5,393.2,127.93,185.04,225.84,254.65,277.03,296.96,316.17,334.2,356.39,393.2
26_S_5_1.jpeg,16,16,CTR,0.77748,0.25635,0.057794,441450,8026.4,366,0.3096,0.79616,0.17748,0.8552,0.67743,0.50087,0.096561,113730,1322.4,134,0.11005,0.67519,0.65519,0.94555,0.34465,0.59773,83.829,30864,376.39,353,0.29865,0.87587,0.18275,0.86066,289.04,498.56,770.01,141.03,302.34,605.37,22.511,292.3,498.37,763.82,149.77,386.07,619.3,13.233,303.15,504.92,779.16,142.79,370.43,558.31,42.432,590910,86,55,82,106760,7616,273,20,88,40,3.3709,13.088,2.8284,12.53,1213.1,130.5,31156,190.4,34,55742,23685,15184,8805,4759,2767,1756,967,529,267,112,55,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33613,29966,20614,18102,22104,15046,16491,15454,13167,12758,10664,11698,11543,9938,9415,8870,9282,8691,8082,7434,8071,6809,6492,6562,6636,6493,5570,5376,5843,5274,5543,4874,4842,4893,4206,4441,4032,4313,3856,3445,3633,3314,3326,2928,2651,2625,2414,2315,1981,1931,1668,1451,1400,1187,1227,1002,934,825,743,4352,7092,6261,4213,3589,3746,2165,1816,1104,556,224,53,38,7,0,0,0,0,0,0,0,7391,15622,21953,26757,31097,35431,39510,43809,47874,51920,56007,60028,64416,68515,20460,0,0,0,0,0,0,0,0,0,0.65,0.50059,0.69763,0.10109,0.11563,0.091159,0.86796,0.81287,0.88592,0.048449,0.057653,0.0477,0.50408,0.39548,0.59502,0.13795,0.14034,0.11298,3806,4074,6877,7817,4606,2991,693,0,0,0,0,11943,71969,108950,110220,73910,46972,18448,0,0,0,0,15648,18169,26839,30073,16170,8719,2019,0,0,0,0,608,2422,1057,200,180,347,1059,1221,71,356,534,329,1122,487,2473,4404,6272,5144,2041,537,74.231,101.58,130.97,152.86,174.56,201.25,227.23,326.5,346.7,358.5,61.653,91.21,115.68,137.5,162.99,189.5,220.75,268.89,351.69,358.5,113.53,168.47,206.12,235.04,259.41,280.24,299.09,316.98,334.5,358.5
26_S_5_2.jpeg,16,16,CTR,0.79552,0.23342,0.05003,397540,4848,424.5,0.31174,0.78341,0.18383,0.85619,0.63092,0.84976,0.11177,163960,3415.9,209.5,0.13789,0.75046,0.44856,0.93146,0.36392,0.59348,76.651,38594,306.3,41,0.26636,0.84138,0.24666,0.87527,245.79,482.64,704.72,188.14,334.6,548.45,22.038,284.06,494.36,740.05,155.97,369.33,556.12,15.786,286.17,499.23,741.57,160.47,386.98,540.11,36.58,603380,48,82,126,156900,7738,33,20,48,63,3.3929,12.366,2.8284,11.705,3268.8,212,68754,122.83,27,81023,35782,22390,12853,6919,3243,1481,577,293,103,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42881,37160,25210,22373,27055,17530,18708,17120,14152,13019,10567,11184,10413,8547,7624,6935,6985,6393,5861,5204,5526,4611,4416,4496,4484,4321,3670,3467,3685,3247,3366,2872,2780,2712,2283,2321,2075,2056,1760,1535,1576,1392,1342,1108,973,950,849,831,747,727,654,599,615,552,609,524,508,440,420,2440,9447,8247,5561,4700,4502,2435,1846,1113,483,206,47,7,0,0,0,0,0,0,0,0,4822,10552,15299,19687,23740,27981,31962,36050,40153,44150,48243,52488,56435,60499,64473,66817,0,0,0,0,0,0,0,0,0.65975,0.5121,0.7038,0.099208,0.11506,0.088928,0.87816,0.82469,0.89463,0.044642,0.057387,0.043998,0.52808,0.42251,0.6132,0.11819,0.11891,0.096791,1489,8894,12761,8494,4991,1965,0,0,0,0,0,18223,44955,94446,149380,88595,2862,0,0,0,0,0,11685,40363,49861,39676,19354,5392,0,0,0,0,0,2897,3505,1210,658,1665,745,1687,1837,1599,1110,2116,2119,1393,1454,1352,3798,2074,2779,1503,3093,112.44,161.18,187.91,217.07,243.78,267.7,293.8,335.41,386.37,400.6,94.808,140.6,173.96,205.6,237.6,266.98,293.52,332.6,392.65,400.6,124.98,186.93,230.48,266.51,297.6,321.54,341.49,358.64,374.4,400.6
26_S_5_3.jpeg,16,16,CTR,0.79231,0.23767,0.059948,437970,2342.1,419,0.27406,0.78331,0.2124,0.87,0.57452,1.0602,0.26995,265550,8851.7,152,0.1177,0.8163,0.52207,0.94221,0.3145,0.64118,76.94,63913,317.98,582,0.27275,0.83551,0.21784,0.87087,317.74,561.33,855.52,177.81,403.86,636.46,19.581,308.59,557.97,841.23,179.45,414.79,618.32,17.485,330.02,564.93,857.96,160.59,419.74,622.84,32.503,772100,30,187,201,251660,15577,335,20,32,100,3.5314,12.73,3,12.083,7864.5,132.5,212800,155.77,22.5,122240,58703,40479,22022,11702,5958,3440,1713,762,321,132,67,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60320,50908,32160,27126,30959,18996,19716,17607,14352,12962,10615,11370,10798,9112,8317,7900,7940,7238,6560,5925,6250,5071,4761,4664,4744,4368,3668,3327,3330,2762,2766,2453,2392,2294,1854,1905,1716,1812,1395,1125,1099,840,812,678,586,572,500,442,347,296,199,141,101,54,18,0,0,0,0,0,15160,13233,8942,7658,7554,4296,3400,2069,935,442,151,66,7,0,0,0,0,0,0,0,6905,13656,19104,24078,28759,33006,37103,41200,45261,49487,53390,57525,61649,65732,69379,74065,77887,13823,0,0,0,0,0,0,0.67747,0.53669,0.7206,0.09158,0.10473,0.083535,0.89307,0.84622,0.90669,0.047598,0.062408,0.047835,0.57422,0.47296,0.64948,0.11221,0.1162,0.092614,2152,10325,16293,16199,15310,2583,1051,0,0,0,0,18770,39350,78131,130470,94543,63851,15107,0,0,0,0,10475,44537,62644,71925,56867,15735,5786,0,0,0,0,2914,2503,1904,2716,1328,2450,2868,1555,1734,1815,1430,2365,3269,4928,3581,4041,3754,6488,6169,6101,112.6,163.8,197.06,227.13,252.53,285.43,310.6,334.6,358.98,430.6,109.35,155.08,189.05,221.61,255.74,286.6,311.73,342.51,419.4,430.6,119.34,195.36,248.13,288.42,327.21,354.21,374.75,390.49,405.64,430.6
26_S_5_4.jpeg,16,16,CTR,0.77489,0.27683,0.059047,315820,2374.6,433,0.25544,0.79376,0.2243,0.87747,0.52256,0.88143,0.29098,232880,10125,163,0.12445,0.80181,0.47439,0.93803,0.26023,0.70586,78.028,47002,326.4,69,0.24342,0.84726,0.25971,0.8836,304.89,508.48,773.99,135.36,373.23,559.31,19.196,317.2,514.21,794.13,138.84,405.45,568.2,18.079,299.04,507.13,767.8,137.65,365.6,565.9,37.412,599270,23,133,144,206790,26530,1283,20,23,84,3.8559,13.24,3.1623,12.728,8990.9,163,179660,315.83,68,90159,47744,35748,23118,14559,9338,6210,3525,2189,1046,477,292,183,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,36478,23533,20298,24245,15238,15836,14066,11465,10247,8221,8684,7949,6467,5711,5238,5228,4659,4111,3555,3649,2875,2628,2619,2544,2298,1914,1810,1909,1657,1700,1546,1472,1495,1319,1270,1145,1068,876,732,734,667,657,579,497,469,390,336,283,277,234,208,184,158,132,91,61,26,9,1,11165,9730,6554,5521,5484,3106,2479,1524,755,429,144,81,28,2,0,0,0,0,0,0,4357,12909,20106,26007,31610,36314,40686,45115,49444,53486,57720,62125,66204,71429,21720,0,0,0,0,0,0,0,0,0,0.68318,0.54043,0.7212,0.093795,0.10519,0.083077,0.89123,0.84293,0.90583,0.044258,0.056765,0.04312,0.54644,0.44734,0.63754,0.10937,0.11438,0.097443,3105,7985,13078,14096,8109,629,0,0,0,0,0,17879,46162,62534,62286,100940,27819,0,0,0,0,0,10413,40065,56665,76569,45443,5497,0,0,0,0,0,510,1701,4667,4242,4092,4262,5340,3519,2310,3066,2422,2406,1892,1302,893,1397,80,419,1142,1340,76.606,118.6,159.94,180.27,211.3,234.65,251.58,281.81,306.58,358.81,91.123,136.16,168.17,194.68,219.01,244.04,268.81,294.5,332.94,358.81,108.94,156.93,203.53,239.59,269.34,293.16,312.27,327.5,341.37,358.81
26_S_5_5.jpeg,16,16,CTR,0.78052,0.26009,0.062051,409560,2178.5,474,0.30179,0.7806,0.19379,0.85841,0.61717,0.75971,0.22147,253130,6661.3,112,0.14182,0.78719,0.47019,0.9303,0.32348,0.63851,81.492,68453,358.39,233,0.27488,0.84272,0.22971,0.8701,305.13,543.08,841.5,165.11,403.46,571.8,18.87,327.56,552.19,864.32,148.08,437.67,622.97,16.858,306.52,543.26,843.85,164.43,404.53,647.46,32.29,736620,38,188,191,234930,19768,654,20,39,107,3.633,12.904,3,12.207,6023.9,95,215650,184.75,25,111980,53070,37619,23197,13063,7404,4551,2268,1154,561,303,124,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57643,47281,29479,24973,29877,18433,19497,17477,14305,12882,10333,11140,10343,8552,7458,6835,6802,6012,5426,4813,5148,4161,4003,3880,3804,3548,2924,2801,3019,2663,2768,2318,2373,2196,1734,1759,1442,1343,1063,916,925,793,744,654,609,595,537,519,461,495,438,407,423,376,356,260,187,105,27,0,15790,13924,9407,7896,8456,4596,3888,2423,1253,595,154,57,14,0,0,0,0,0,0,0,7138,13661,18838,23844,29330,34474,39108,43817,48173,52541,56844,60654,65109,68614,72985,77624,23720,0,0,0,0,0,0,0,0.67895,0.53131,0.71855,0.097076,0.1101,0.086151,0.88955,0.84079,0.9042,0.046109,0.060827,0.046441,0.55038,0.44348,0.6313,0.11658,0.12077,0.099266,2914,11943,16847,25489,9731,1529,0,0,0,0,0,18753,36570,69138,90118,138560,59058,135,0,0,0,0,9730,45699,71083,74790,44321,10207,0,0,0,0,0,4683,6085,3326,5989,4533,3133,1233,1604,1256,2324,3607,3544,2902,3873,2718,2791,4478,3000,3603,3771,94.044,156.41,188.17,226.45,251.57,273.95,296.08,319.29,350.52,408.72,97.332,153.2,189.22,218.02,245.69,271.98,297.72,323.85,363.67,408.72,120.56,180.35,230.08,274.51,310.93,337.28,357.39,375.19,390.02,408.72
26_S_5_6.jpeg,16,16,CTR,0.80006,0.2283,0.048554,439530,2799.5,321,0.2959,0.79522,0.18726,0.8606,0.6368,0.75541,0.094545,226540,4719.7,140.5,0.18756,0.74642,0.3146,0.90694,0.29471,0.65096,80.246,60480,330.49,21,0.27492,0.82564,0.22007,0.86883,313.6,548.42,844.52,165.47,422.73,620.6,19.875,346.57,559.66,883.6,141.44,462.85,651.89,16.575,301.24,545.11,835.07,169.01,412.46,642.55,35.009,731550,48,157,183,216210,12016,5,20,48,85,3.5178,12.397,3,12,4504.4,142.5,179650,141.36,40,105590,50190,34313,19177,9813,5074,2670,1030,314,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53673,45601,29806,25899,31272,20070,21501,19351,15897,14554,11869,12848,11990,10086,9254,8544,8677,7809,6928,6176,6553,5283,4937,4825,4802,4432,3633,3483,3650,3135,3209,2681,2603,2400,1787,1641,1269,1296,1098,940,963,781,757,601,516,476,390,355,278,256,207,170,156,110,89,55,42,22,5,0,14427,12608,8658,7506,7022,3996,2963,1835,892,427,110,36,0,0,0,0,0,0,0,0,5205,12681,18901,24268,29640,35639,40624,44722,48835,52696,56721,60859,64677,68458,72839,76892,17812,0,0,0,0,0,0,0,0.67666,0.52609,0.71525,0.099155,0.11172,0.089009,0.88037,0.82857,0.89636,0.04672,0.061496,0.047724,0.53859,0.42975,0.62614,0.11108,0.1127,0.096374,6653,11113,18826,13668,6629,3530,61,0,0,0,0,11830,42764,70314,143400,122700,50595,87,0,0,0,0,12914,40335,67928,61652,32973,13478,101,0,0,0,0,1521,3294,6588,4952,4971,2149,3229,2320,1796,2783,1314,4573,3747,3203,2434,3204,2551,1714,1742,2395,63.785,116.93,156.91,194.14,225.51,251.24,282,310.13,362.04,406.93,97.12,143.77,177.62,209.23,237.75,265.72,291.75,319.65,382.69,406.93,130.92,190.44,235.31,273.4,306.11,331.27,351.07,368.37,384.93,406.93
